Appointment Year,Semester,Stipend Type,Account,OBJ,School Name,PID,Program Code,Program Name,Work Hours,Fall Offer Amount
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100278425,PH2517,Biological Sciences,15,7621
2022,FALL,RA,11628-10-1530409-706110,706110,Arts & Sciences,P100542569,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100820121,MS2517,Biological Sciences,15,6533
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100821293,PH2517,Biological Sciences,15,8909
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100823524,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100824149,PH2517,Biological Sciences,15,8909
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100824721,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100825999,PH2517,Biological Sciences,15,7621
2022,FALL,RA,17789-21-1136078-706110,706110,Arts & Sciences,P100841938,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100859661,MS2517,Biological Sciences,15,6012
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100870153,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100870214,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-110410-100070-1307-10-706110,706110,Arts & Sciences,P100870214,PH2517,Biological Sciences,0,315
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100870647,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100885110,PH2517,Biological Sciences,15,7621
2022,FALL,RA,10-100000-250310-0000-20-706110,706110,Arts & Sciences,P100898027,PH2517,Biological Sciences,5,302
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100898027,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100911158,PH2517,Biological Sciences,15,7621
2022,FALL,RA,12441-13-4100001-706110,706110,Arts & Sciences,P100912080,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100912433,PH2517,Biological Sciences,15,8909
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100912756,PH2517,Biological Sciences,15,8909
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100912818,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100918652,PH2517,Biological Sciences,15,7621
2022,FALL,RA,11286-19-1535463-706110,706110,Arts & Sciences,P100921034,MS2517,Biological Sciences,15,6012
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100945352,PH2517,Biological Sciences,15,6012
2022,FALL,RA,15989-19-1135421-706110,706110,Arts & Sciences,P100947724,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100950652,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100989326,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100990929,MS2517,Biological Sciences,15,6012
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100990957,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100990961,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P101007922,PH2517,Biological Sciences,15,8909
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101021357,MS2517,Biological Sciences,15,6012
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101024149,MS2517,Biological Sciences,15,6012
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101024495,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101024505,PH2517,Biological Sciences,15,7621
2022,FALL,RA,17285-21-1135847-706110,706110,Arts & Sciences,P101025609,PH2517,Biological Sciences,15,7621
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101031240,PH2517,Biological Sciences,15,7621
2022,FALL,RA,10-100000-530906-4405-20-706110,706110,Arts & Sciences,P101031914,PH2517,Biological Sciences,15,7075
2022,FALL,RA,10-100000-530906-4405-20-706110,706110,Arts & Sciences,P101033401,PH2517,Biological Sciences,15,7075
2022,FALL,RA,10-100000-530906-4405-20-706110,706110,Arts & Sciences,P101034533,PH2517,Biological Sciences,15,9600
2022,FALL,GA,12441-13-4100001-706110,706110,Arts & Sciences,P980006230,PH2517,Biological Sciences,1,250
2022,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P980006230,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P001107695,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100157646,MS2517,Biological Sciences,15,6012
2023,FALL,RA,10-100000-250310-0000-20-706110,706110,Arts & Sciences,P100164852,MS2517,Biological Sciences,20,8694
2023,FALL,RA,11628-10-1530409-706110,706110,Arts & Sciences,P100542569,PH2517,Biological Sciences,15,22362
2023,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100820121,MS2517,Biological Sciences,15,9273
2023,FALL,RA,17320-21-1135860-706110,706110,Arts & Sciences,P100823524,PH2517,Biological Sciences,15,7621
2023,FALL,RA,17789-21-1136078-706110,706110,Arts & Sciences,P100841938,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100845801,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100859661,MS2517,Biological Sciences,15,6012
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100870153,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100870214,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100885110,PH2517,Biological Sciences,15,7621
2023,FALL,RA,10-100000-250310-0000-20-706110,706110,Arts & Sciences,P100898027,PH2517,Biological Sciences,5,1652
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100898027,PH2517,Biological Sciences,15,7621
2023,FALL,RA,10-416586-100070-1277-20-706110,706110,Arts & Sciences,P100911158,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100912080,PH2517,Biological Sciences,15,7621
2023,FALL,RA,12441-13-4100001-706110,706110,Arts & Sciences,P100912433,PH2517,Biological Sciences,15,9273
2023,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P100912756,PH2517,Biological Sciences,15,9273
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100912818,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100918652,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100921034,MS2517,Biological Sciences,15,6012
2023,FALL,RA,15989-19-1135421-706110,706110,Arts & Sciences,P100947724,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100950652,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100990957,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P100990961,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P101007922,PH2517,Biological Sciences,15,9273
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101021357,MS2517,Biological Sciences,15,6012
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101024149,MS2517,Biological Sciences,15,6012
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101024505,PH2517,Biological Sciences,15,7621
2023,FALL,RA,10-100000-100070-1290-20-706110,706110,Arts & Sciences,P101031898,PH2517,Biological Sciences,15,9600
2023,FALL,RA,10-100000-100070-1290-20-706110,706110,Arts & Sciences,P101031914,PH2517,Biological Sciences,15,9600
2023,FALL,RA,10-100000-100140-1290-20-706110,706110,Arts & Sciences,P101033401,PH2517,Biological Sciences,15,9600
2023,FALL,RA,10-100000-100070-1290-20-706110,706110,Arts & Sciences,P101034533,PH2517,Biological Sciences,15,9600
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101056937,MS2517,Biological Sciences,15,6012
2023,FALL,RA,11286-19-1535463-706110,706110,Arts & Sciences,P101064459,MS2517,Biological Sciences,15,6012
2023,FALL,TA,10-100000-100070-1277-10-706110,706110,Arts & Sciences,P101064472,PH2517,Biological Sciences,15,7621
2023,FALL,TA,10-100000-250310-0000-10-706110,706110,Arts & Sciences,P101064615,PH2517,Biological Sciences,15,9273
2023,FALL,RA,10-100000-100070-1290-20-706110,706110,Arts & Sciences,P101065201,PH2517,Biological Sciences,15,9600
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P000852830,PH3311,Chemistry,15,8400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P000957868,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P001055290,PH3311,Chemistry,15,8800
2018,FALL,RA,11455-10.01-1520264-706110,706110,Arts & Sciences,P001223894,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P001263415,PH3311,Chemistry,3,1200
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P001264774,PH3311,Chemistry,15,8800
2018,FALL,RA,11143-10-1130783-706110,706110,Arts & Sciences,P100096988,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100129723,PH3311,Chemistry,15,8800
2018,FALL,RA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100131002,PH3311,Chemistry,15,4400
2018,FALL,RA,11120-10-1120248-706110,706110,Arts & Sciences,P100131002,PH3311,Chemistry,15,4400
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100134830,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100144449,PH3311,Chemistry,15,8800
2018,FALL,RA,10-100000-100187-0000-72-706110,706110,Arts & Sciences,P100146734,PH3311,Chemistry,15,8930
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100155893,PH3311,Chemistry,0,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100155893,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100179623,PH3311,Chemistry,15,8800
2018,FALL,RA,11128-10-1130110-706110,706110,Arts & Sciences,P100187391,PH3311,Chemistry,15,8930
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100201491,PH3311,Chemistry,15,8400
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100213783,PH3311,Chemistry,15,8800
2018,FALL,RA,12619-20-4100002-706110,706110,Arts & Sciences,P100218037,PH3311,Chemistry,15,8800
2018,FALL,RA,10-100000-100187-0000-72-706110,706110,Arts & Sciences,P100224410,PH3311,Chemistry,15,8930
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100224693,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100225225,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100225382,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100227003,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100227369,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100233424,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100252480,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100253869,PH3311,Chemistry,15,8400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100264333,PH3311,Chemistry,15,8400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100271561,PH3311,Chemistry,15,8400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100273534,PH3311,Chemistry,15,8400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100273627,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100273813,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100823524,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100825111,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100832298,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100832971,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100832984,PH3311,Chemistry,15,4400
2018,FALL,GA,11120-10-1120248-706110,706110,Arts & Sciences,P100832984,PH3311,Chemistry,15,4400
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100833047,PH3311,Chemistry,15,8800
2018,FALL,RA,11170-10-1132315-706110,706110,Arts & Sciences,P100834466,PH3311,Chemistry,15,8800
2018,FALL,RA,11143-10-1130783-706110,706110,Arts & Sciences,P100836739,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100855964,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100868273,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100869299,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100875144,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100875890,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100875998,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100876327,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100876450,PH3311,Chemistry,0,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100876450,PH3311,Chemistry,15,8800
2018,FALL,GA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100876782,PH3311,Chemistry,0,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100876782,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100877766,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100878224,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100880474,PH3311,Chemistry,15,8800
2018,FALL,TA,10-100000-100090-1277-72-706110,706110,Arts & Sciences,P100881930,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P000852830,PH3311,Chemistry,15,8400
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P000957868,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P001264774,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100129723,PH3311,Chemistry,15,8800
2019,FALL,RA,12380-13-4100001-706110,706110,Arts & Sciences,P100131002,PH3311,Chemistry,15,8800
2019,FALL,RA,11128-10-1130110-706110,706110,Arts & Sciences,P100146734,PH3311,Chemistry,15,8930
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100179623,PH3311,Chemistry,15,8800
2019,FALL,RA,11128-10-1130110-706110,706110,Arts & Sciences,P100187391,PH3311,Chemistry,15,8930
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100201491,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100213783,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100218037,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100224410,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100224693,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100225225,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100225382,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100227003,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100227369,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100233424,PH3311,Chemistry,15,8800
2019,FALL,RA,11172-10-1132467-706110,706110,Arts & Sciences,P100252480,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100253869,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100264333,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100271561,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100273534,PH3311,Chemistry,15,8400
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100273627,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100273813,PH3311,Chemistry,15,8800
2019,FALL,GRS,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100823524,PH3311,Chemistry,6,900
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100825111,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100832298,PH3311,Chemistry,15,8800
2019,FALL,RA,11172-10-1132467-706110,706110,Arts & Sciences,P100832971,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100833047,PH3311,Chemistry,15,8800
2019,FALL,RA,11143-10-1130783-706110,706110,Arts & Sciences,P100836739,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100868273,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100869299,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100875144,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100875890,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100875998,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100876327,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100876450,PH3311,Chemistry,15,8800
2019,FALL,TA,10-100000-100090-1277-10-706110,706110,Arts & Sciences,P100876782,PH3311,Chemistry,15,8800
